UID,Discipline,Title,Keywords,Language,RVK,Length_RVK
108020,Betriebswirtschaft,Kritische Analyse der für das Pharmamarketing relevanten Determinanten und deren Implikationen auf das Key-Account-Management sowie den pharmazeutischen Außendienst,Gesundheitswesen|Arzneimittelmarkt|Marketing|Außendienst|Hochschulschrift|Gesundheitswesen|Arzneimittelmarkt|Marketing|Außendienst,de,QP 120,3
152582,Telematik,Evaluierung eines Solar-Mesh auf Basis von IPv6 und Smart Objects für Ost-Afrika,Solar System|Mikrofinanzierung|Hochschulschrift|Mikrofinanzierung|Solar System,de,ST 230,3
250087,Luftfahrttechnik / Luftfahrtlogistik,Konzeptionierung von Sensorsystemen zur Positionsdetektion für adaptive Exterieur Anbauteile,Sensorsystem|Konzipieren (Technik)|Hochschulschrift|Sensorsystem|Konzipieren 〈Technik〉,de,ZO 7202,4
250088,Luftfahrttechnik / Luftfahrtlogistik,Entwicklung des Instandhaltungsprogramms eines Luftfahrzeugs am Beispiel einer Pilatus PC 24,Instandhaltung|Luftfahrt|Hochschulschrift|Instandhaltung|Luftfahrt,de,ZO 7202,4
152583,Maschinenbau,"Analyse und Ableitung von CASE-Methoden und -Werkzeugen für die Programmierung von komplexen, industriellen Steuerungssystemen",Softwareentwicklung|UML|Hochschulschrift|Softwareentwicklung|UML,de,ZL 3000,4
152581,Wirtschaftsingenieurwesen,Erstellung eines Objekthandbuches für den Berliner Hauptbahnhof,Notfall|Management|Hochschulschrift|Notfall|Management,de,QP 500,3
40101,Betriebswirtschaft,Analyse und Optimierung des Organisationsablaufes von Kunden-Events im Bereich E-learning,E-Learning|Ablaufplanung|Optimierung|Hochschulschrift|E-Learning|Ablaufplanung|Optimierung,de,QP 120,3
56643,Wirtschaft / Recht,"Die Auswirkungen der Reform der Gewerbesteuer 2008 auf die Unternehmensteuerbelastung, dargestellt am Beispiel der Einzelhandelsbranche",Deutschland: Unternehmensteuerreformgesetz 2008|Steuerrecht|Einzelhandel|Steuerbelastung|Hochschulschrift|Deutschland: Unternehmensteuerreformgesetz 2008 2007|Steuerrecht|Einzelhandel|Steuerbelastung,de,PN 216,3
99832,Betriebswirtschaft,Prozessanalyse in der Elterngeldstelle der Stadtverwaltung Cottbus,Prozessanalyse|Verwaltung|Hochschulschrift|Prozessanalyse|Verwaltung,de,QP 120,3
41531,Betriebswirtschaft,"Marketing in der stationären Altenpflege, dargestellt an einem Beispiel in Brandenburg",Hochschulschrift,de,QP 120,3
59101,Wirtschaft / Recht,Outsourcing hat viele Gesichter : Chancen und Risiken des Business Process Outsourcing für Personalabteilungen,Outsourcing|Personalabteilung|Personalpolitik|Hochschulschrift|Outsourcing|Personalabteilung|Personalpolitik,de,PN 216,3
106070,Wirtschaft / Recht,Implementierung eines Wissensmanagement in einem ostdeutschen Papierunternehmen,Georg Leinfelder Gmbh & Co (Schrobenhausen)|Wissensmanagement|Wissenschaftstransfer|Hochschulschrift|Wissensmanagement|Georg Leinfelder Gmbh & Co 〈Schrobenhausen〉|Wissenschaftstransfer,de,PN 216,3
124220,Wirtschaftsingenieurwesen,"Initiierung, Analyse und Konzipierung eines Konzepts für einen Nähereibetrieb mit asiatischem Standort",Standortplanung|Logistiksystem|Kostenanalyse|Hochschulschrift|Standortplanung|Logistiksystem|Kostenanalyse,de,QP 500,3
252133,Wirtschaft / Recht,Arbeitsrechtliche Herausforderungen der Telearbeit,Arbeitsrecht|Telearbeit|Hochschulschrift|Arbeitsrecht|Telearbeit,de,PN 216,3
243836,Wirtschaftsingenieurwesen,Induktives Laden von Elektromobilen im Carsharing Verbund,Elektromobilität|Funktechnik|Elektrische Energieverteilung|Hochschulschrift|Elektromobilität|Funktechnik|Elektrische Energieverteilung,de,QP 500,3
99834,Betriebswirtschaft,Probleme der zyklischen Holzbereitstellung und Möglichkeiten ihrer Lösung : untersucht am Beispiel der Klenk Holz AG,Holzindustrie|Forstwirtschaft|Materialbereitstellung|Hochschulschrift|Holzindustrie|Forstwirtschaft|Materialbereitstellung,de,QP 120,3
250097,Wirtschaftsingenieurwesen,Die Auswirkungen des E-Commerce auf Supply Chain Management und E-Commerce im stationären Einzelhandel,Electronic Commerce|Supply Chain Management|Stationärer Handel|Einzelhandel|Hochschulschrift|Electronic Commerce|Supply Chain Management|Stationärer Handel|Einzelhandel,de,QP 500,3
108029,Betriebswirtschaft,Ausgewählte Personalentwicklungsinstrumente der VSG GmbH zur Aktivierung des menschlichen Leistungsvermögens,Unternehmenspolitik|Personalentwicklung|Bedarfsermittlung|Hochschulschrift|Unternehmenspolitik|Personalentwicklung|Bedarfsermittlung,de,QP 120,3
41532,Betriebswirtschaft,"Kostenbetrachtung von Marketingaktivitäten, dargestellt am Beispiel von Verkaufsförderaktivitäten in der Presse Vertrieb Potsdam OHG",Hochschulschrift,de,QP 120,3
250099,Photonik,Charakterisierung eines rückseitig freigelegten photonisch integrierten Multifunktions-Sensors,Photonik|Sensor|Hochschulschrift|Photonik|Sensor,de,ZN 6280,4
250100,Photonik,Elektrooptische Polymerschichten für durchstimmbare Fabry-Pérot-Resonatoren im sichtbaren Spektralbereich,Elektrooptik|Polymerfilm|Hochschulschrift|Elektrooptik|Polymerfilm,de,ZN 6280,4
99836,Betriebswirtschaft,Die Integration der Kosten- und Leistungsrechnung in die öffentliche Verwaltung,Hochschulschrift,de,QP 120,3
50236,Verwaltung / Recht,Phänomen Graffiti : Möglichkeiten der Prävention und Repression sowie Darstellung der Rechtsfolgen : untersucht im Land Brandenburg,Graffito|Streetart|Kriminalität|Prävention|Brandenburg|Hochschulschrift|Graffito|Streetart|Kriminalität|Prävention|Brandenburg,de,PN 216,3
46831,Betriebswirtschaft,"Erstellung eines Businessplans für die ""Skill - Med Rettungsdienstfachschule Rügen GmbH""",Hochschulschrift,de,QP 120,3
59104,Europäisches Management,"Herausforderungen eines Internen Kontrollsystems (IKS) von Unternehmen öffentlichen Interesses, im Hinblick auf die Inhalte der finalen Fassung der Achten EG-Richtlinie",Internes Kontrollsystem|Unternehmen|EG-Richtlinie|Hochschulschrift|Internes Kontrollsystem|Unternehmen|EG-Richtlinie,de,QP 120,3
4447,Allgemeiner Maschinenbau,Erarbeitungen eines Entwurfes für Bordwände und Rungen sowie ihrer Verriegelung,Entwurf|Konstruktion|Hochschulschrift|Entwurf|Konstruktion,de,ZL 3000,4
124231,Luftfahrttechnik / Luftfahrtlogistik,Mobilitätseingeschränkte und behinderte Passagiere im Luftverkehr – Ansätze zur Realisierung einer rollstuhlgerechteren Flugzeugkabine unter Betrachtung technischer und wirtschaftlicher Aspekte,Barrierefreiheit|Modifizierung|Hochschulschrift|Barrierefreiheit|Modifizierung,de,ZO 7202,4
243854,Logistik,Analyse und Optimierung der Lagerstrukturen eines Handelsunternehmens am Beispiel der Geria + med GmbH & Co. KG : Erstellung eines Logistikkonzeptes unter Berücksichtigung einer teilautomatisierten Lösung,Lagertechnik|Teilautomation|Warenwirtschaftssystem|Logistiksystem|Hochschulschrift|Lagertechnik|Teilautomation|Warenwirtschaftssystem|Logistiksystem,de,QP 500,3
180316,Betriebswirtschaft,Durchführungswege der betrieblichen Altersvorsorge und die steuerlichen und finanziellen Auswirkungen für Arbeitnehmer und Unternehmen,Altersversorgung|Hochschulschrift|Altersversorgung,de,QP 120,3
86101,Biosystemtechnik / Bioinformatik,Aufnahmen von Kupfer durch Regenwürmer und die Einflussfaktoren der Bioverfügbarkeit von Kupfer auf anthropogen belasteten landwirtschaftlichen Nutzflächen,Regenwurm|Kupfer|Hochschulschrift|Regenwurm|Kupfer,de,WF 9720,4
27016,Wirtschaftsingenieurwesen,Marketing für Nischenprodukte und hoch spezialisierte Dienstleistungen : ein neues Konzept für die H+K Meßsysteme GmbH,Dienstleistung|Marketing|Hochschulschrift|Dienstleistung|Marketing,de,QP 500,3
52805,Betriebswirtschaft,Vergleich der Bewältigung der Asienkrise durch Südkorea und Malaysia : sowie die daraus resultierenden Auswirkungen auf die Unternehmen,Wirtschaftskrise|Finanzkrise|Südkorea|Malaysia|Hochschulschrift|Wirtschaftskrise|Finanzkrise|Südkorea|Malaysia,de,QP 120,3
93757,Verwaltung / Recht,Benchmarking der Talsperre Spremberg mit Talsperren anderer Bundesländer,DIN 19700|Benchmarking|Talsperre|Hochschulschrift|Benchmarking|Talsperre|DIN 19700,de,PN 216,3
263226,Wirtschaftsingenieurwesen,Analyse der aktuellen Planung und Terminierung eines Zustellunternehmens im Rahmen des Last-Mile-Delivery Prozesses und einschließlich der Entwicklung von Grundgedanken für den Einsatz von künstlicher Intelligenz.,Künstliche Intelligenz|Planung|Hochschulschrift|Künstliche Intelligenz|Planung,de,QP 500,3
56645,Wirtschaft / Recht,Risikoanalyse von Betriebsvereinbarungen unter Berücksichtigung des Allgemeinen Gleichbehandlungsgesetzes bei der Vattenfall Europe Mining AG,Deutschland: Allgemeines Gleichbehandlungsgesetz|Risikomanagement|Betriebsvereinbarung|Risikoanalyse|Hochschulschrift|Risikomanagement|Deutschland: Allgemeines Gleichbehandlungsgesetz|Betriebsvereinbarung|Risikoanalyse,de,PN 216,3
29419,Wirtschaftsingenieurwesen,Untersuchung der Marktsituation der Daten- und Internetdienstleistungen der Deutschen Telekom AG auf Basis der ADSL-Technologie,Telekommunikationsindustrie|Internet|ISDN|Telekommunikationsmarkt|ADSL|Hochschulschrift|Telekommunikationsindustrie|Internet|ISDN|Telekommunikationsmarkt|ADSL,de,QP 500,3
187499,Betriebswirtschaft,Mitarbeitermotivation bei befristeten Arbeitsverträgen im Hochschulbereich am Beispiel der TH Wildau,Arbeitsmotivation|Hochschulschrift|Arbeitsmotivation,de,QP 120,3
263239,Technical Management,Erarbeitung eines Prozesses zur praxisorientierten Verknüpfung von Bauprojektdaten im Rahmen der Umsetzung von Building Information Modeling bei der DB Bahnbau Gruppe GmbH,DB Bahnbau-Gruppe GmbH (Berlin)|Building Information Modeling|Hochschulschrift|Building Information Modeling|DB Bahnbau-Gruppe GmbH 〈Berlin〉 2010-,de,QP 500,3
108047,Betriebswirtschaft,Betriebliche Gesundheitsförderung : Entwicklung eines situativen Ansatzes für Seniorenheime,Gesundheitsförderung|Altenheim|Bevölkerungsentwicklung|Demoskopie|Hochschulschrift|Gesundheitsförderung|Altenheim|Bevölkerungsentwicklung|Demoskopie,de,QP 120,3
108048,Betriebswirtschaft,Entwicklung einer Preisstrategie für den Einzelhandel von Holzblasinstrumenten unter Berücksichtigung eines dominierenden Wettbewerbers im Internet,Musikwirtschaft|Musikinstrumentenhandel|Preisbildung|Kundenbindung|Hochschulschrift|Musikwirtschaft|Musikinstrumentenhandel|Preisbildung|Kundenbindung,de,QP 120,3
52117,Maschinenbau,Schaffung von Planungsgrundlagen zur Anpassung und Optimierung der Materialfluss- und Lagerprozesse innerhalb der Fertigungsbereiche,Behälterbau|Materialfluss|Kapazitätsmanagement|Fabrikplanung|Hochschulschrift|Behälterbau|Materialfluss|Kapazitätsmanagement|Fabrikplanung,de,ZL 3000,4
108051,Betriebswirtschaft,Analyse des Wirtschaftsstandortes Leipzig zur Ableitung von Argumentationen für Unternehmensansiedlungen,Standortfaktor (Wirtschaft)|Wirtschaftsförderung|Sachsen|Hochschulschrift|Sachsen|Standortfaktor (Wirtschaft)|Wirtschaftsförderung,de,QP 120,3
47027,Betriebswirtschaft,Weiterentwicklung der Projektmanagement-Kultur in einem jungen Softwareunternehmen im Hinblick auf Multiprojektmanagement,Hochschulschrift,de,QP 120,3
148909,Betriebswirtschaft,Personaldienstleistung - eine kritische Analyse von Zeitarbeit und Personalvermittlung,Arbeitnehmerüberlassung|Personalpolitik|Hochschulschrift|Arbeitnehmerüberlassung|Personalpolitik,de,QP 120,3
125461,Wirtschaftsingenieurwesen,Analyse einer taktgebundenen Vorfertigung hinsichtlich Wirtschaftlichkeit und Effizienz in einer Motorradproduktion,Prozessoptimierung|Betriebsanalyse|Motorradindustrie|Hochschulschrift|Prozessoptimierung|Betriebsanalyse|Motorradindustrie,de,QP 500,3
148910,Betriebswirtschaft,Kulturelle Faktoren der Werbung auf internationalen Märkten - eine vergleichende Studie zwischen Deutschland und Südkorea,Internationales Marketing|Analyse|Hochschulschrift|Internationales Marketing|Analyse,de,QP 120,3
148912,Business Management,Darstellung und Bewertung der EMIR sowie Analyse der Auswirkungen auf das Risikomanagement für nicht-börsennotierte Unternehmen der Realwirtschaft in Deutschland mit besonderem Fokus auf KMU,Finanzinstrument|Regulierung|Risikomanagement|Hochschulschrift|Finanzinstrument|Regulierung|Risikomanagement,de,QP 120,3
41535,Betriebswirtschaft,Das Internet als Vertriebskanal im Bankensektor : eine Studie zu Möglichkeiten und Grenzen am Beispiel der VR Bank Lausitz eG,Hochschulschrift,de,QP 120,3
148913,Europäisches Management,Verbesserung der Marktposition durch interne Prozessoptimierung - Organisationsentwicklung am Beispiel der Bosch Sicherheitssysteme GmbH,Ablauforganisation|Effizienzsteigerung|Hochschulschrift|Ablauforganisation|Effizienzsteigerung,de,QP 120,3
39076,Betriebswirtschaft,Die Verfahren der Investitionsrechnung Kapitalwertmethode und Wirtschaftlichkeitsrechnung am Beispiel eines Immobilienobjektes in Berlin,Investitionsrechnung|Wirtschaftlichkeitsrechnung|Hochschulschrift|Investitionsrechnung|Wirtschaftlichkeitsrechnung,de,QP 120,3
48328,Wirtschaftsingenieurwesen,Früherkennung von Lieferanteninsolvenzen als Teil des Risikomanagements in den Beschaffungsprozessen der Heidelberger Druckmaschinen AG,Hochschulschrift,de,QP 500,3
148914,Europäisches Management,"Der Einfluss von Steuern, Abgaben und politischen Rahmenbedingungen auf die Erstattungspreise von verschreibungspflichtigen Arzneimitteln in Europa",Arzneimittelpreis|Preisbildung|Gesundheitswesen|Hochschulschrift|Arzneimittelpreis|Preisbildung|Gesundheitswesen,de,QP 120,3
148915,Europäisches Management,Akzeptanzmanagement für Unkonventionelles Gas - Ansätze der Corporate Social Responsibility in Europa,Stakeholder|Schiefergas|Gasgewinnung|Hochschulschrift|Stakeholder|Schiefergas|Gasgewinnung,de,QP 120,3
152645,Verwaltung / Recht,Trainee Programme als Lösungsansatz gegen die Folgen des demografischen Wandels im Öffentlichen Dienst,Gemeindeverwaltung|Bevölkerungsentwicklung|Hochschulschrift|Gemeindeverwaltung|Bevölkerungsentwicklung,de,PN 216,3
152647,Verwaltung / Recht,Die Unterhaltsberechnung nach der Düsseldorfer Tabelle,Unterhalt|Berechnung|Hochschulschrift|Unterhalt|Berechnung,de,PN 216,3
187522,Betriebswirtschaft,Aufbau und Gestaltung von Social Media Aktivitäten zur Kundengewinnung und Kundenbindung bei Start-Ups,Unternehmensgründung|Social Media|Hochschulschrift|Unternehmensgründung|Social Media,de,QP 120,3
187523,Betriebswirtschaft,Geschäftsmodellentwicklung für ein Start Up im Gastronomiebereich,Unternehmensgründung|Geschäftsmodell|Hochschulschrift|Unternehmensgründung|Geschäftsmodell,de,QP 120,3
39074,Wirtschaftsinformatik,Corporate Identity für Existenzgründer : Einführung eines Corporate Design am Beispiel des medtrans GmbH,Unternehmensgründung|Corporate Design|Hochschulschrift|Unternehmensgründung|Corporate Design,de,QH 500,3
43359,Telematik,Analyse einer unternehmensspezifischen J2WW-Technologie in 3-Ebenen-Architektur zur Erhöhung der Effizienz der Entwicklung und Anwendung der Komponenten,Hochschulschrift,de,ST 230,3
108058,Betriebswirtschaft,"Einführung in die Führungsstile mit Exkurs über Ursachen, Probleme und Lösungsmöglichkeiten von Mobbing",Führung|Führungsstil|Mobbing|Hochschulschrift|Führung|Führungsstil|Mobbing,de,QP 120,3
148918,Europäisches Management,Innovationsfähigkeit und Unternehmensberatungen - Untersuchungen am Beispiel der führenden Management- und Strategieberatungen in Deutschland,Beratung|Beratungsmarkt|Empirie|Hochschulschrift|Beratung|Beratungsmarkt|Empirie,de,QP 120,3
152648,Verwaltung / Recht,Wirtschaftlichkeitsberechnungen nach Einführung der Doppik in den Kommunalverwaltungen des Landes Brandenburg,Doppelte Buchführung|Wirtschaftlichkeit|Hochschulschrift|Doppelte Buchführung|Wirtschaftlichkeit,de,PN 216,3
187524,Business Management,Über die Notwendigkeit und die Erfolgsaussichten von Marken-Turnarounds,Markenpolitik|Markenwert|Krise|Hochschulschrift|Markenpolitik|Markenwert|Krise,de,QP 120,3
152649,Verwaltung / Recht,Bedeutung und Umsetzung des Betrieblichen Eingliederungsmanagements in der öffentlichen Verwaltung,Betriebliches Eingliederungsmanagement|Gesundheit|Prävention|Hochschulschrift|Betriebliches Eingliederungsmanagement|Gesundheit|Prävention,de,PN 216,3
108059,Business Management,Bilanzierung von derivativen Finanzinstrumenten nach IFRS und HGB,Deutschland: Handelsgesetzbuch|Bilanz|International Financial Reporting Standards|Finanzinstrument|Hochschulschrift|Bilanz|Deutschland: Handelsgesetzbuch 1897|International Financial Reporting Standards|Finanzinstrument,de,QP 120,3
148919,Europäisches Management,Analyse von CSR-Strategien großer Bekleidungsunternehmen,Corporate Social Responsibility|Unternehmen|Hochschulschrift|Corporate Social Responsibility|Unternehmen,de,QP 120,3
39077,Wirtschaftsingenieurwesen,Corporate Culture und Corparate Identity in der öffentlichen Auftragsverwaltung deren Anwendung für den Landesbetrieb Straßen und Verkehr Rheinland - Pfalz,Hochschulschrift,de,QP 500,3
187526,Business Management,Möglichkeiten und Grenzen einer Prognose von Rentabilitätskennzahlen auf Grundlage einer Regressionsanalyse hinsichtlich der Aussagefähigkeit für die Interessengruppen der DÜRR AG,Rentabilität|Regressionsanalyse|Hochschulschrift|Rentabilität|Regressionsanalyse,de,QP 120,3
45689,Maschinenbau,Verfahrensoptimierung für optische Spritzgießteile,Hochschulschrift,de,ZL 3000,4
47029,Betriebswirtschaft,Strategische Aspekte einer feindlichen Übernahme in der Theorie und Praxis : am Beispiel der Fusion zwischen der Robert Bosch GmbH und der Buderus AG,Hochschulschrift,de,QP 120,3
187525,Betriebswirtschaft,Evaluierung von Einstellungs- und Verhaltensänderungen der Studenten an der BTU Cottbus Senftenberg : eine empirische Vergleichsstudie,Universität|Empirische Sozialforschung|Hochschulschrift|Universität|Empirische Sozialforschung,de,QP 120,3
125464,Technisches Management / Logistik,Entwicklung einer Methodik zur detailgerechten Anforderungserhebung im IT-Projekt und Erprobung an der Neuausrichtung der Systemunterstützung in der Vorserienauftragsabwicklung bei Volkswagen.,Betriebsanalyse|Requirements engineering|Programmierung|Hochschulschrift|Betriebsanalyse|Requirements engineering|Programmierung,de,QP 500,3
148920,Betriebswirtschaft,Betriebswirtschaftliches Grobkonzept für ein Web-Portal,Controlling|Hochschulschrift|Controlling,de,QP 120,3
