text	uri
Wirtschaftsingenieurwesen Erfassung, Analyse und Standardisierung der Pilotserienprozesse im Karosseriebau eine Automobilunternehmens Karosseriebau Kraftfahrzeugindustrie Hochschulschrift Karosseriebau Kraftfahrzeugindustrie	th-wildau:QP500
"Logistik Die Transformation des Prozesses ""Züge bereitstellen"" zu einem Verbundprozess zur Verbesserung der Kundenzufriedenheit bei der Deutsche Bahn AG. Deutsche Bahn AG Verbraucherzufriedenheit Hochschulschrift Deutsche Bahn AG Verbraucherzufriedenheit"	th-wildau:QP500
Verwaltung / Recht Die Volkspartei im freien Fall - Eine Analyse der Wahlverluste der SPD Sozialdemokratische Partei Deutschlands Parteiensystem Wahlverhalten Hochschulschrift Sozialdemokratische Partei Deutschlands Parteiensystem Wahlverhalten	th-wildau:PN216
Wirtschaftsingenieurwesen Untersuchungen zur systematischen Auswertung von Produktionsdaten der Motorenmontage in der Automobilbranche Kraftfahrzeugmotor Produktionsfaktor Kraftfahrzeugindustrie Hochschulschrift Kraftfahrzeugmotor Produktionsfaktor Kraftfahrzeugindustrie	th-wildau:QP500
Betriebswirtschaft Probleme der Finanzierung des deutschen Gesundheitssystems : ein Vergleich mit dem schwedischen Finanzierungsmodell Gesundheitswesen Finanzierung Deutschland Schweden Hochschulschrift Gesundheitswesen Finanzierung Deutschland Schweden	th-wildau:QP120
Betriebswirtschaft Zielgruppenanalyse und Standortwahl in der Unternehmensgründung - untersucht am Fallbeispiel eines Optikers Unternehmensgründung Zielgruppe Standort Hochschulschrift Unternehmensgründung Zielgruppe Standort	th-wildau:QP120
Logistik Prozessoptimierung in Kleinunternehmen am Beispiel der Shred GmbH Klein- und Mittelbetrieb Prozessoptimierung Projektmanagement Hochschulschrift Klein- und Mittelbetrieb Prozessoptimierung Projektmanagement	th-wildau:QP500
Betriebswirtschaft Untersuchung zum Retail 2020 Verkauf Electronic Commerce Technischer Fortschritt Hochschulschrift Verkauf Electronic Commerce Technischer Fortschritt	th-wildau:QP120
Betriebswirtschaft Projektplanung für die Produkteinführung neuer Lotterieangebote unter Berücksichtigung der speziellen Unternehmenssituation von Lotto Brandenburg Projektplanung Produkteinführung Hochschulschrift Hochschulschrift Projektplanung Produkteinführung	th-wildau:QP120
Maschinenbau Analyse der Montageprozesse einer adaptiven Laseroptik einschließlich der Erstellung der Montageanweisungen für schweißtechnische Anwendungen im Automobilbau Montageplanung Hochschulschrift Montageplanung	th-wildau:ZL3000
Wirtschaft / Recht Entwicklung eines Marketingkonzepts für fallbeispielbezogene Lehre an Hochschulen Hochschule Lehre Fallmethode Interdisziplinarität Marketingkonzept Hochschulschrift Hochschule Lehre Fallmethode Interdisziplinarität Marketingkonzept	th-wildau:PN216
Betriebswirtschaft Markteinführung von Produkten zur energetischen Effizienzsteigerung Geschäftsplan Effizienzsteigerung Hochschulschrift Geschäftsplan Effizienzsteigerung	th-wildau:QP120
Betriebswirtschaft Legale Instrumente und Methoden der Bilanzpolitik - am Beispiel der Rückstellungen Deutschland: Bilanzrechtsmodernisierungsgesetz Jahresabschluss Unternehmensziel Hochschulschrift Jahresabschluss Unternehmensziel Deutschland: Bilanzrechtsmodernisierungsgesetz 2009	th-wildau:QP120
Wirtschaft / Recht Erfolgskontrollen in Change Management-Prozessen am Beispiel der AMD TÜV Arbeitsmedizinische Dienste GmbH Hochschulschrift	th-wildau:PN216
Betriebswirtschaft Leistungsorientierte Bezahlung nach § 18 TVöD-VKA : eine Komponente der Personalpolitik zur Steigerung von Motivation und Leistung Deutschland: Tarifvertrag für den öffentlichen Dienst Arbeitsmotivation Verwaltung Leistungslohn Hochschulschrift Arbeitsmotivation Verwaltung Leistungslohn Deutschland: Tarifvertrag für den öffentlichen Dienst	th-wildau:QP120
Wirtschaftsingenieurwesen Einsparungspotenzial durch die Nutzung von wiederaufbereiteten Ersatzteilen in der Instandhaltung von Umschlagbaggern der ALBA Group Wirtschaftlichkeitsrechnung Hochschulschrift Wirtschaftlichkeitsrechnung	th-wildau:QP500
Betriebswirtschaft Betriebsanalyse eines Unternehmens in der Heizungs-, Lüftungs- und Sanitärbranche Betriebsanalyse Hochschulschrift Betriebsanalyse	th-wildau:QP120
Betriebswirtschaft Der Einstieg in Marktnischen als strategische Herausforderung : am Beispiel von Global Playern in der Skateboardindustrie Strategie Konzern Kommunikationspolitik Hochschulschrift Strategie Konzern Kommunikationspolitik	th-wildau:QP120
Wirtschaftsinformatik Vergleich ausgewählter vorhandener Vertragsmanagementsoftware und Konzeption einer Optimierung für Vertragsmanagementsoftware im Umfeld von KMU's Hochschulschrift	th-wildau:QH500
Wirtschaftsingenieurwesen Entwicklung eines Controlling-Konzeptes zur Messung und Verbesserung der Planungsqualität auf Basis der Absatzprognosen am Beispiel der Robert Bosch Fahrzeugelektrik Eisenach GmbH Kraftfahrzeugzulieferindustrie Marketing Prognoseverfahren Controlling Hochschulschrift Kraftfahrzeugzulieferindustrie Marketing Prognoseverfahren Controlling	th-wildau:QP500
Betriebswirtschaft Cloudbasierte Komplettlösung für den deutschen Mittelstand : Marktpotential und Einsatzszenarien Cloud Computing Klein- und Mittelbetrieb Hochschulschrift Cloud Computing Klein- und Mittelbetrieb	th-wildau:QP120
Biosystemtechnik / Bioinformatik Entwicklung eines automatisierten Positionier- und Dosiersystem zum Auftragen von Haftvermittlern Automatisierungstechnik Haftmittel Hochschulschrift Automatisierungstechnik Haftmittel	th-wildau:WF9720
Logistik Identifizierung und Reduzierung von Verschwendung in Materialbereitstellungsprozess für die Einzelfertigung,mitHilfe von Methoden des Lean-Managements am Beispiel der Scienion AG Identifikation Verschwendung Einzelfertigung Hochschulschrift Identifikation Verschwendung Einzelfertigung	th-wildau:QP500
Business Management Die vergessene Zielgruppe : Analyse, Ansätze und Möglichkeiten, Gelegenheitsbesucher zu Stammkunden von Kulturinstitutionen zu entwickeln, eine Untersuchung am Beispiel des Staatsballetts Berlin Staatsballett Berlin Benutzerforschung Kulturelle Einrichtung Marketing Hochschulschrift Benutzerforschung Staatsballett Berlin Kulturelle Einrichtung Marketing	th-wildau:QP120
Automatisierungstechnik Prototypische Realisierung eines Zentrifugalfördertopfes mit Schwerpunkt Steuerungstechnik Zuführeinrichtung Prototyp Steuerungstechnik Hochschulschrift Zuführeinrichtung Prototyp Steuerungstechnik	th-wildau:ZL6200
Wirtschaftsingenieurwesen Umsatzerwartung nicht erreicht. Ist Personalabbau die einzige Lösung zur Kostensenkung? Facheinzelhandel Umsatz Rückgang Personalabbau Kostensenkung Hochschulschrift Facheinzelhandel Umsatz Rückgang Personalabbau Kostensenkung	th-wildau:QP500
Logistik Vermeidung von Standzeiten bei Speditionen am Beispiel des Nahverkehrs der DHL Freight GmbH in Wustermark Speditionsbetrieb Standzeit Hochschulschrift Speditionsbetrieb Standzeit	th-wildau:QP500
Betriebswirtschaft 2. Kostenrechtsmodernisierungsgesetz - Auswirkungen auf die Rentabilität der deutschen Rechtschutzversicherer Deutschland: Kostenrechtsmodernisierungsgesetz Rechtsschutzversicherung Hochschulschrift Deutschland: Kostenrechtsmodernisierungsgesetz 2004 Rechtsschutzversicherung	th-wildau:QP120
Logistik Konzeption und funktionale Ausschreibung von Hochregallagern Hochschulschrift	th-wildau:QP500
Betriebswirtschaft Pflegesatzverhandlungen - Darstellung der Auswirkungen des Zweiten Pflegestärkungsgesetzes auf Pflegesätze im vollstationären Bereich auf Basis eines Kalkulationsmodells Pflegesatzvereinbarung Hochschulschrift Pflegesatzvereinbarung	th-wildau:QP120
Photonik Untersuchung des Einflusses verschieden gekrümmter Rippenwellenleiter auf die elektro-optischen, spektralen und Strahlqualitätseigenschaften von DBR-Trapezlasern Verteilte Bragg-Reflexion Rippenwellenleiter Trapezlaser Strahlqualität Hochschulschrift Verteilte Bragg-Reflexion Rippenwellenleiter Trapezlaser Strahlqualität	th-wildau:ZN6280
Photonik Chip-Prozesstechnologie und elektro-optische Eigenschaften von UVC-LEDs Lumineszenzdiode Elektrooptik Hochschulschrift Lumineszenzdiode Elektrooptik	th-wildau:ZN6280
Betriebswirtschaft Unternehmensbewertung - Möglichkeiten der Einflussnahme Unternehmensbewertung Hochschulschrift Unternehmensbewertung	th-wildau:QP120
Wirtschaft / Recht Risiken von deutschen Direktinvestitionen in der Volksrepublik China : praxisorientierte Diagnose, Prognosen und Handlungsempfehlungen Außenhandel Direktinvestition Risikoanalyse China Hochschulschrift China Außenhandel Direktinvestition Risikoanalyse	th-wildau:PN216
Telematik Konzeptionelle Einführung einer Wissensdatenbank in die bestehende Soft- und Hardwarearchitektur für ex- und interne Verwendungszwecke Datenbanksystem Datenübertragungseinrichtung Hochschulschrift Datenbanksystem Datenübertragungseinrichtung	th-wildau:ST230
Business Management Einsatz von sensorischem Marketing : Chancen, Risiken sowie Ableitung von Handlungsempfehlungen Neuromarketing Verbraucherverhalten Hochschulschrift Neuromarketing Verbraucherverhalten	th-wildau:QP120
Logistik Optimierung und Neugestaltung des Lagerlayouts der KW-Fulfillment GmbH Kapazität Layout Hochschulschrift Kapazität Layout	th-wildau:QP500
Wirtschaftsinformatik Kopierschutz in Digitalen Medien : geschichtliche Entwicklung und aktuelle Herausforderungen Neue Medien Kopierschutz Urheberrecht Hochschulschrift Neue Medien Kopierschutz Urheberrecht	th-wildau:QH500
Maschinenbau Entwicklung eines Infrarot-Thermoluft-Moduls für den Einsatz in Bogenoffsetmaschinen des Großformats Infrarotthermometrie Messtechnik Hochschulschrift Infrarotthermometrie Messtechnik	th-wildau:ZL3000
Telematik Entwicklung eines Verfahrens zur Beschreibung von Intralogistikprozessen mit BPMN Intralogistik BPMN Hochschulschrift Intralogistik BPMN	th-wildau:ST230
Wirtschaftsinformatik Erstellung von 3D-Visualisierungsdaten mittels eines UAS-Systems zur Modellierung von interaktiven Simulationsszenarien Thermografie Bathymetrie Hochschulschrift Thermografie Bathymetrie	th-wildau:QH500
Business Management Der Einfluss sozialer Netzwerke auf das nachhaltige Konsumverhalten in der Kosmetikbranche Klimaänderung Kosmetik Hochschulschrift Klimaänderung Kosmetik	th-wildau:QP120
Telematik Evaluationstool für die Marker-basierte optische Ortung Evaluation Ortung Hochschulschrift Evaluation Ortung	th-wildau:ST230
Wirtschaftsinformatik Methoden und Instrumente des Forderungsmanagements und deren Umsetzung in einem OLAP basierenden Intranet-Berichtswesen der DaimlerChrysler Vertriebsorganisation Deutschland Kraftfahrzeugindustrie Kreditmanagement Bericht OLAP Hochschulschrift Kraftfahrzeugindustrie Kreditmanagement Bericht OLAP	th-wildau:QH500
Luftfahrttechnik / Luftfahrtlogistik Durchführung einer Qualitätsanalyse des „Pre-Departure-Sequencer“ am Flughafen Frankfurt/Main Hochschulschrift	th-wildau:ZO7202
Wirtschaftsinformatik Entwurf und Implementierung einer kundenorientierten Balanced Scorecard für das Kundenbeziehungsmanagementsystem Salesforce in der Immobilien Scout GmbH Optimierung Informationsbeschaffung Kennzahl Hochschulschrift Optimierung Informationsbeschaffung Kennzahl	th-wildau:QH500
Wirtschaftsinformatik Einsatzszenarien von Process Mining zur Identifikation von Automatisierungspotentialen in Geschäftsprozessen und Ableitung von Standardvorgehensmodellen am Beispiel eines ausgewählten Prozesses Prozesskette Analyse Hochschulschrift Prozesskette Analyse	th-wildau:QH500
Betriebswirtschaft Risikomanagement und Handlungsempfehlungen am Beispiel einer mittelständischen Wohnungsbaugenossenschaft mit dem Unternehmensziel einer gemeinnützigen Orientierung Risikomanagement Klein- und Mittelbetrieb Hochschulschrift Risikomanagement Klein- und Mittelbetrieb	th-wildau:QP120
Logistik Entwicklung eines praxisorientierten Implementierungsstandards für einen 4PL-Dienstleister am Beispiel einer Hub-Integration in ein bestehendes Transportnetzwerk eines global produzierenden OEM Transportnetz (Kommunikationstechnik) Standardisierung Hochschulschrift Transportnetz 〈Kommunikationstechnik〉 Standardisierung	th-wildau:QP500
Wirtschaftsingenieurwesen Möglichkeiten der Kundenakquise sowie der Beeinflussung der Kaufentscheidung im Internet am Beispiel der Firma fisch-bestellen.de Hochschulschrift	th-wildau:QP500
Betriebswirtschaft Brexit - Die eingeschränkte Bedeutung der Richtlinie 90/435/EWG (sog. Mutter- und Tochter-Richtlinie) und die Auswirkungen auf Unternehmen in Deutschland Brexit Wirtschaftsentwicklung Hochschulschrift Brexit Wirtschaftsentwicklung	th-wildau:QP120
Betriebswirtschaft Insolvenz in der BRD unter den Bedingungen der Wirtschaftskrise Insolvenz Wirtschaftskrise Hochschulschrift Insolvenz Wirtschaftskrise	th-wildau:QP120
Kommunales Verwaltungsmanagement / Recht Der Umgang mit dem Problem der inneren Kündigung am Beispiel der Stadt Brandenburg an der Havel Innere Kündigung Führung Work-Life-Balance Brandenburg an der Havel Hochschulschrift Innere Kündigung Brandenburg an der Havel Führung Work-Life-Balance	th-wildau:PN216
Betriebswirtschaft Open-Source-Software in klein-& mittelständischen Unternehmen Open Source Klein- und Mittelbetrieb Hochschulschrift Open Source Klein- und Mittelbetrieb	th-wildau:QP120
Logistik Prozessoptimierung in der Supply Chain von Verschleiß- und Ersatzteilen für Gleisbaumaschinen Gleisbaumaschine Supply Chain Management Prozessoptimierung Versorgungssicherheit Ersatzteilversorgung Hochschulschrift Gleisbaumaschine Supply Chain Management Prozessoptimierung Versorgungssicherheit Ersatzteilversorgung	th-wildau:QP500
Betriebswirtschaft Kundenbindung im Verlagsmarketing Analyse Kundenbindung Vermarktung Empfehlung Hochschulschrift Analyse Kundenbindung Vermarktung Empfehlung	th-wildau:QP120
Maschinenbau Entwurf und Konstruktion modularer Behälterdeckel für Bioreaktoren Hochschulschrift	th-wildau:ZL3000
Luftfahrttechnik / Luftfahrtlogistik Optimierungspotentiale bei SAFA-Vorfeldinspektionen – Detailanalyse der inhaltlichen Vorgaben und Kategorisierungen hinsichtlich ihrer praktischen Umsetzung, Erarbeitung von Optimierungsmöglichkeiten und neuen Kategorisierungen Sicherheit Analyse Optimierung Hochschulschrift Sicherheit Analyse Optimierung	th-wildau:ZO7202
Wirtschaftsingenieurwesen Entwicklung und Auslegung optimierter Maskierkonzepte für thermische Beschichtungsprozesse von Zylinderkurbelgehäusen Großserienfertigung Maskierung (Chemie) Hochschulschrift Großserienfertigung Maskierung (Chemie)	th-wildau:QP500
Maschinenbau Konzeptentwicklung eines flexiblen Ultraschallprüfsystems für Radsatzwellen mit Längsbohrungen Ultraschallprüfung Hochschulschrift Ultraschallprüfung	th-wildau:ZL3000
Photonik Aufbau und Inbetriebnahme eines Spektrometers zur Bestimmung der Molekülparameter von zwei Isotopen des CN-Radikals Hochschulschrift	th-wildau:ZN6280
Verwaltung / Recht Die Asylpolitik : Vereinbarkeit des Abschieberechts mit völkerrechtlichen Vorgaben hinsichtlich straffällig gewordenen Flüchtlingen Asylpolitik Abschiebung Flüchtling Kriminalität Hochschulschrift Asylpolitik Abschiebung Flüchtling Kriminalität	th-wildau:PN216
Wirtschaftsingenieurwesen Untersuchung des Substitutionspotentials einer hochfesten Kupfer-Zink-Legierung Faktorsubstitution Kupferlegierung Messing Substitutionsanalyse Hochschulschrift Faktorsubstitution Kupferlegierung Messing Substitutionsanalyse	th-wildau:QP500
Wirtschaftsinformatik Sind erfolgreich abgeschlossene agile Projekte Indikatoren für Innovation und digitale Transformation? Agile Softwareentwicklung Digitale Revolution Analyse Hochschulschrift Agile Softwareentwicklung Digitale Revolution Analyse	th-wildau:QH500
Betriebswirtschaft Marketingstrategien unter sozioökonomischen Aspekten im Unternehmen Lula Mena in El Salvador Marketingstrategie Wirtschaftstheorie Hochschulschrift Marketingstrategie Wirtschaftstheorie	th-wildau:QP120
Physikalische Technik Beitrag zu einem regenerativen Energiesystem mit Wasserstoff-/Brennstoffzellentechnik in der Hausenergieversorgung Energiemanagement Energiespeicherung Modellierung Simulation Hochschulschrift Energiemanagement Energiespeicherung Modellierung Simulation	th-wildau:ZL3000
Wirtschaft / Recht Das deutsche und russische Kündigungsrecht im Vergleich Arbeitsrecht Kündigung Deutschland Russland Hochschulschrift Arbeitsrecht Deutschland Russland Kündigung	th-wildau:PN216
Betriebswirtschaft Kundenbindung in Versicherungsunternehmen unter Einsatz von Digitalisierung Kundenbindung Digitalisierung Versicherungsbetrieb Hochschulschrift Kundenbindung Digitalisierung Versicherungsbetrieb	th-wildau:QP120
Wirtschaftsingenieurwesen Optimierung des Bearbeitungsprozesses der CAMTRONIC–Flanschwellenendenbearbeitung an einer EMAG Drehmaschine mit Mittelantriebsfutter hinsichtlich Taktzeit und Werkzeugkosten CNC-Programmierung Taktzeit Zielbildung Verbesserung Drehmaschine Hochschulschrift CNC-Programmierung Taktzeit Zielbildung Verbesserung Drehmaschine	th-wildau:QP500
